question_id,clause_id,n_models,n_judges,mean_kendall_tau,min_kendall_tau,max_kendall_tau,top1_winner,top1_agreement,top1_margin
46:12,46,7,5,0.809524,0.619048,1.000000,checkpoints/llama3.2-1b-soft-panel,1.000000,1.000000
46:13,46,7,5,0.600000,0.238095,0.904762,checkpoints/llama3.2-1b-full-prism,0.600000,0.400000
46:14,46,7,5,0.961905,0.904762,1.000000,checkpoints/llama3.2-1b-full-prism,1.000000,1.000000
46:15,46,7,5,0.923810,0.809524,1.000000,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
46:16,46,7,5,0.428571,-0.142857,0.904762,checkpoints/llama3.2-1b-hard-panel,0.800000,0.600000
46:17,46,7,5,0.752381,0.523810,0.904762,checkpoints/llama3.2-1b-adversary-hard,0.800000,0.600000
46:18,46,7,5,0.733333,0.523810,1.000000,checkpoints/llama3.2-1b-hard-panel,0.600000,0.200000
46:19,46,7,5,0.619048,0.333333,1.000000,checkpoints/llama3.2-1b-adversary-soft,0.400000,0.200000
46:2,46,7,5,0.561905,0.142857,0.904762,meta-llama/Llama-3.2-1B,0.800000,0.600000
46:20,46,7,5,0.752381,0.523810,1.000000,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
46:21,46,7,5,0.904762,0.809524,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
46:22,46,7,5,0.523810,0.142857,0.904762,checkpoints/llama3.2-1b-adversary-hard,0.600000,0.400000
46:23,46,7,5,0.904762,0.809524,1.000000,checkpoints/llama3.2-1b-adversary-hard,0.800000,0.600000
46:24,46,7,5,0.847619,0.714286,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
46:25,46,7,5,0.752381,0.619048,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
46:26,46,7,5,0.657143,0.428571,0.904762,checkpoints/llama3.2-1b-full-prism,0.600000,0.200000
46:27,46,7,5,0.504762,0.238095,0.619048,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
46:28,46,7,5,0.657143,0.523810,0.904762,checkpoints/llama3.2-1b-adversary-hard,0.600000,0.400000
46:29,46,7,5,0.504762,0.142857,0.714286,checkpoints/llama3.2-1b-soft-panel,0.400000,0.000000
46:3,46,7,5,0.828571,0.714286,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
46:30,46,7,5,0.714286,0.523810,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
46:31,46,7,5,0.714286,0.523810,0.809524,checkpoints/llama3.2-1b-adversary-soft,0.600000,0.200000
46:32,46,7,5,0.866667,0.714286,1.000000,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
46:33,46,7,5,0.695238,0.428571,1.000000,checkpoints/llama3.2-1b-adversary-hard,0.800000,0.600000
46:34,46,7,5,0.885714,0.714286,1.000000,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
46:35,46,7,5,0.676190,0.333333,0.904762,checkpoints/llama3.2-1b-hard-panel,0.600000,0.200000
46:36,46,7,5,0.771429,0.523810,1.000000,checkpoints/llama3.2-1b-us-rep,0.600000,0.200000
46:37,46,7,5,0.695238,0.333333,0.904762,meta-llama/Llama-3.2-1B,1.000000,1.000000
46:38,46,7,5,0.676190,0.333333,1.000000,checkpoints/llama3.2-1b-full-prism,1.000000,1.000000
46:39,46,7,5,0.657143,0.238095,1.000000,checkpoints/llama3.2-1b-soft-panel,0.800000,0.600000
46:4,46,7,5,0.619048,0.333333,0.904762,meta-llama/Llama-3.2-1B,0.800000,0.600000
46:5,46,7,5,0.866667,0.714286,1.000000,checkpoints/llama3.2-1b-full-prism,0.600000,0.200000
46:6,46,7,5,0.771429,0.619048,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
46:7,46,7,5,0.961905,0.904762,1.000000,checkpoints/llama3.2-1b-adversary-soft,1.000000,1.000000
46:8,46,7,5,0.809524,0.619048,1.000000,checkpoints/llama3.2-1b-us-rep,0.600000,0.200000
46:9,46,7,5,0.504762,0.238095,0.714286,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
47:0,47,7,5,1.000000,1.000000,1.000000,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
47:1,47,7,5,0.733333,0.523810,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
47:10,47,7,5,0.676190,0.428571,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
47:11,47,7,5,0.314286,-0.142857,0.904762,meta-llama/Llama-3.2-1B,1.000000,1.000000
47:12,47,7,5,0.504762,0.238095,0.714286,checkpoints/llama3.2-1b-adversary-hard,0.800000,0.600000
47:13,47,7,5,0.733333,0.523810,0.904762,checkpoints/llama3.2-1b-soft-panel,0.400000,0.000000
47:14,47,7,5,0.542857,0.238095,0.904762,meta-llama/Llama-3.2-1B,0.600000,0.400000
47:15,47,7,5,0.961905,0.904762,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
47:16,47,7,5,0.561905,0.142857,0.904762,meta-llama/Llama-3.2-1B,0.600000,0.200000
47:17,47,7,5,0.600000,0.238095,0.809524,checkpoints/llama3.2-1b-soft-panel,0.800000,0.600000
47:18,47,7,5,0.866667,0.714286,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
47:19,47,7,5,0.676190,0.333333,0.904762,checkpoints/llama3.2-1b-us-rep,0.600000,0.200000
47:2,47,7,5,0.828571,0.714286,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
47:20,47,7,5,0.771429,0.714286,0.904762,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
47:21,47,7,5,0.676190,0.428571,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
47:22,47,7,5,0.428571,0.047619,0.714286,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
47:23,47,7,5,0.885714,0.714286,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
47:24,47,7,5,0.333333,-0.238095,0.714286,meta-llama/Llama-3.2-1B,1.000000,1.000000
47:25,47,7,5,0.752381,0.428571,1.000000,checkpoints/llama3.2-1b-hard-panel,0.800000,0.600000
47:26,47,7,5,0.790476,0.523810,1.000000,checkpoints/llama3.2-1b-adversary-soft,1.000000,1.000000
47:27,47,7,5,0.714286,0.428571,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
47:28,47,7,5,0.885714,0.714286,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
47:29,47,7,5,0.447619,-0.142857,0.904762,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
47:3,47,7,5,0.752381,0.523810,1.000000,checkpoints/llama3.2-1b-full-prism,1.000000,1.000000
47:30,47,7,5,0.752381,0.523810,1.000000,checkpoints/llama3.2-1b-full-prism,0.800000,0.600000
47:31,47,7,5,0.523810,0.142857,0.809524,meta-llama/Llama-3.2-1B,1.000000,1.000000
47:32,47,7,5,0.714286,0.428571,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
47:33,47,7,5,0.828571,0.619048,1.000000,checkpoints/llama3.2-1b-adversary-hard,0.800000,0.600000
47:34,47,7,5,0.733333,0.428571,0.904762,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
47:35,47,7,5,0.733333,0.428571,0.904762,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
47:36,47,7,5,0.695238,0.333333,0.904762,checkpoints/llama3.2-1b-hard-panel,0.600000,0.200000
47:37,47,7,5,0.752381,0.523810,1.000000,checkpoints/llama3.2-1b-hard-panel,0.600000,0.200000
47:38,47,7,5,0.619048,0.333333,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
47:39,47,7,5,0.904762,0.809524,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
47:4,47,7,5,0.142857,-0.333333,0.619048,checkpoints/llama3.2-1b-hard-panel,0.600000,0.400000
47:5,47,7,5,0.942857,0.904762,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
47:6,47,7,5,0.504762,0.238095,0.809524,checkpoints/llama3.2-1b-soft-panel,0.400000,0.200000
47:7,47,7,5,0.295238,-0.238095,0.714286,meta-llama/Llama-3.2-1B,0.800000,0.600000
47:8,47,7,5,0.485714,0.238095,0.904762,meta-llama/Llama-3.2-1B,1.000000,1.000000
47:9,47,7,5,0.809524,0.619048,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
48:0,48,7,5,0.942857,0.904762,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
48:1,48,7,5,0.619048,0.142857,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
48:10,48,7,5,0.828571,0.619048,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
48:11,48,7,5,0.961905,0.904762,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
48:12,48,7,5,0.752381,0.428571,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
48:13,48,7,5,0.904762,0.809524,1.000000,checkpoints/llama3.2-1b-soft-panel,0.800000,0.600000
48:14,48,7,5,0.885714,0.809524,1.000000,checkpoints/llama3.2-1b-soft-panel,0.600000,0.200000
48:15,48,7,5,0.771429,0.523810,1.000000,checkpoints/llama3.2-1b-hard-panel,0.600000,0.200000
48:16,48,7,5,0.619048,0.238095,0.904762,checkpoints/llama3.2-1b-us-rep,0.600000,0.200000
48:17,48,7,5,0.714286,0.523810,0.904762,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
48:18,48,7,5,0.752381,0.523810,0.904762,checkpoints/llama3.2-1b-full-prism,0.600000,0.200000
48:19,48,7,5,0.847619,0.714286,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
48:2,48,7,5,0.619048,0.333333,0.809524,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
48:20,48,7,5,0.714286,0.428571,1.000000,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
48:21,48,7,5,1.000000,1.000000,1.000000,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
48:22,48,7,5,0.790476,0.619048,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
48:23,48,7,5,0.866667,0.809524,1.000000,checkpoints/llama3.2-1b-hard-panel,0.600000,0.200000
48:24,48,7,5,0.904762,0.809524,1.000000,checkpoints/llama3.2-1b-soft-panel,0.600000,0.200000
48:25,48,7,5,0.752381,0.523810,0.904762,checkpoints/llama3.2-1b-soft-panel,1.000000,1.000000
48:26,48,7,5,0.961905,0.904762,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
48:27,48,7,5,0.866667,0.714286,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
48:28,48,7,5,0.295238,-0.142857,0.523810,checkpoints/llama3.2-1b-adversary-hard,0.400000,0.000000
48:29,48,7,5,0.885714,0.809524,1.000000,checkpoints/llama3.2-1b-soft-panel,0.600000,0.200000
48:3,48,7,5,0.809524,0.619048,1.000000,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
48:30,48,7,5,0.523810,0.142857,0.809524,checkpoints/llama3.2-1b-us-rep,0.800000,0.600000
48:31,48,7,5,0.790476,0.714286,0.904762,checkpoints/llama3.2-1b-us-rep,0.600000,0.200000
48:32,48,7,5,0.809524,0.714286,1.000000,checkpoints/llama3.2-1b-hard-panel,0.600000,0.200000
48:33,48,7,5,0.961905,0.904762,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
48:34,48,7,5,0.771429,0.619048,1.000000,checkpoints/llama3.2-1b-adversary-hard,0.800000,0.600000
48:35,48,7,5,0.352381,-0.142857,0.809524,meta-llama/Llama-3.2-1B,0.400000,0.200000
48:36,48,7,5,0.638095,0.523810,0.809524,checkpoints/llama3.2-1b-hard-panel,0.800000,0.600000
48:37,48,7,5,0.752381,0.619048,0.809524,checkpoints/llama3.2-1b-us-rep,0.400000,0.000000
48:38,48,7,5,0.961905,0.904762,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
48:39,48,7,5,0.733333,0.523810,0.904762,checkpoints/llama3.2-1b-us-rep,0.400000,0.000000
48:4,48,7,5,0.809524,0.619048,1.000000,checkpoints/llama3.2-1b-soft-panel,1.000000,1.000000
48:5,48,7,5,0.752381,0.619048,0.904762,checkpoints/llama3.2-1b-soft-panel,0.800000,0.600000
48:6,48,7,5,0.466667,0.142857,0.714286,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
48:7,48,7,5,0.942857,0.904762,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
48:8,48,7,5,0.847619,0.619048,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
48:9,48,7,5,0.676190,0.333333,1.000000,checkpoints/llama3.2-1b-adversary-soft,1.000000,1.000000
49:0,49,7,5,0.752381,0.523810,0.904762,checkpoints/llama3.2-1b-adversary-soft,0.800000,0.600000
49:1,49,7,5,0.542857,0.238095,1.000000,checkpoints/llama3.2-1b-hard-panel,0.400000,0.000000
49:10,49,7,5,0.885714,0.809524,1.000000,checkpoints/llama3.2-1b-full-prism,0.600000,0.200000
49:11,49,7,5,0.523810,0.047619,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
49:12,49,7,5,0.695238,0.428571,1.000000,meta-llama/Llama-3.2-1B,0.600000,0.400000
49:13,49,7,5,0.428571,-0.047619,0.809524,checkpoints/llama3.2-1b-soft-panel,1.000000,1.000000
49:14,49,7,5,0.790476,0.619048,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
49:15,49,7,5,0.923810,0.809524,1.000000,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
49:16,49,7,5,0.790476,0.619048,1.000000,checkpoints/llama3.2-1b-hard-panel,0.600000,0.200000
49:17,49,7,5,0.657143,0.523810,0.904762,checkpoints/llama3.2-1b-adversary-hard,0.400000,0.000000
49:18,49,7,5,0.428571,-0.142857,0.904762,meta-llama/Llama-3.2-1B,1.000000,1.000000
49:19,49,7,5,0.619048,0.428571,0.904762,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
49:2,49,7,5,0.714286,0.428571,0.904762,meta-llama/Llama-3.2-1B,1.000000,1.000000
49:20,49,7,5,0.466667,0.142857,0.904762,checkpoints/llama3.2-1b-adversary-hard,0.800000,0.600000
49:21,49,7,5,0.657143,0.333333,0.904762,checkpoints/llama3.2-1b-adversary-soft,1.000000,1.000000
49:22,49,7,5,0.752381,0.619048,1.000000,checkpoints/llama3.2-1b-hard-panel,0.600000,0.200000
49:23,49,7,5,0.885714,0.809524,1.000000,checkpoints/llama3.2-1b-adversary-soft,0.600000,0.200000
49:24,49,7,5,-0.009524,-0.714286,0.619048,checkpoints/llama3.2-1b-full-prism,0.400000,0.200000
49:25,49,7,5,0.657143,0.238095,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
49:26,49,7,5,0.523810,0.142857,1.000000,checkpoints/llama3.2-1b-full-prism,0.400000,0.000000
49:27,49,7,5,0.828571,0.714286,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
49:28,49,7,5,0.847619,0.714286,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
49:29,49,7,5,0.733333,0.333333,1.000000,checkpoints/llama3.2-1b-adversary-hard,0.800000,0.600000
49:3,49,7,5,0.809524,0.619048,1.000000,meta-llama/Llama-3.2-1B,0.800000,0.600000
49:30,49,7,5,0.485714,0.142857,1.000000,checkpoints/llama3.2-1b-hard-panel,0.600000,0.200000
49:31,49,7,5,0.466667,0.047619,0.714286,checkpoints/llama3.2-1b-hard-panel,0.400000,0.000000
49:32,49,7,5,0.657143,0.333333,0.904762,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
49:33,49,7,5,0.714286,0.523810,0.904762,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
49:34,49,7,5,0.828571,0.714286,1.000000,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
49:35,49,7,5,0.466667,0.142857,0.904762,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
49:36,49,7,5,0.809524,0.619048,1.000000,checkpoints/llama3.2-1b-adversary-hard,0.800000,0.600000
49:37,49,7,5,0.695238,0.523810,1.000000,checkpoints/llama3.2-1b-us-rep,0.400000,0.000000
49:38,49,7,5,0.695238,0.523810,0.904762,checkpoints/llama3.2-1b-adversary-hard,0.800000,0.600000
49:39,49,7,5,0.542857,-0.047619,1.000000,checkpoints/llama3.2-1b-hard-panel,0.600000,0.400000
49:4,49,7,5,0.885714,0.809524,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
49:5,49,7,5,0.600000,0.238095,0.904762,meta-llama/Llama-3.2-1B,0.800000,0.600000
49:6,49,7,5,0.657143,0.428571,0.809524,checkpoints/llama3.2-1b-adversary-soft,0.400000,0.000000
49:7,49,7,5,0.942857,0.904762,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
49:8,49,7,5,0.295238,-0.333333,0.714286,checkpoints/llama3.2-1b-us-rep,0.400000,0.200000
49:9,49,7,5,0.695238,0.428571,0.904762,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
50:0,50,7,5,0.657143,0.333333,0.904762,checkpoints/llama3.2-1b-soft-panel,1.000000,1.000000
50:1,50,7,5,0.638095,0.238095,0.904762,checkpoints/llama3.2-1b-adversary-hard,0.400000,0.000000
50:10,50,7,5,0.542857,0.238095,0.904762,checkpoints/llama3.2-1b-full-prism,0.800000,0.600000
50:11,50,7,5,0.619048,0.333333,1.000000,checkpoints/llama3.2-1b-us-rep,0.800000,0.600000
50:12,50,7,5,0.790476,0.619048,0.904762,checkpoints/llama3.2-1b-soft-panel,1.000000,1.000000
50:13,50,7,5,0.657143,0.428571,0.904762,meta-llama/Llama-3.2-1B,0.600000,0.400000
50:14,50,7,5,0.352381,0.047619,0.904762,meta-llama/Llama-3.2-1B,0.600000,0.400000
50:15,50,7,5,0.276190,-0.523810,0.904762,checkpoints/llama3.2-1b-soft-panel,0.400000,0.200000
50:16,50,7,5,0.828571,0.619048,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
50:17,50,7,5,0.561905,0.238095,0.809524,checkpoints/llama3.2-1b-full-prism,0.600000,0.400000
50:18,50,7,5,0.447619,0.047619,0.904762,checkpoints/llama3.2-1b-adversary-hard,0.200000,0.000000
50:19,50,7,5,0.942857,0.904762,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
50:2,50,7,5,0.428571,0.047619,0.904762,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
50:20,50,7,5,0.771429,0.619048,0.904762,meta-llama/Llama-3.2-1B,0.600000,0.400000
50:21,50,7,5,0.733333,0.523810,0.904762,meta-llama/Llama-3.2-1B,0.600000,0.200000
50:22,50,7,5,0.600000,0.047619,1.000000,checkpoints/llama3.2-1b-us-rep,0.800000,0.600000
50:23,50,7,5,0.371429,-0.047619,0.904762,checkpoints/llama3.2-1b-soft-panel,0.400000,0.000000
50:24,50,7,5,0.676190,0.428571,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
50:25,50,7,5,0.885714,0.809524,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
50:26,50,7,5,0.580952,0.142857,0.904762,checkpoints/llama3.2-1b-us-rep,0.400000,0.200000
50:27,50,7,5,0.790476,0.619048,1.000000,checkpoints/llama3.2-1b-hard-panel,0.600000,0.200000
50:28,50,7,5,0.485714,0.047619,0.904762,checkpoints/llama3.2-1b-adversary-hard,0.400000,0.000000
50:29,50,7,5,0.923810,0.809524,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
50:3,50,7,5,0.504762,0.238095,0.904762,checkpoints/llama3.2-1b-us-rep,0.800000,0.600000
50:30,50,7,5,0.314286,-0.238095,0.904762,meta-llama/Llama-3.2-1B,0.400000,0.200000
50:31,50,7,5,0.504762,0.142857,0.714286,meta-llama/Llama-3.2-1B,1.000000,1.000000
50:32,50,7,5,0.466667,0.047619,0.714286,checkpoints/llama3.2-1b-hard-panel,0.800000,0.600000
50:33,50,7,5,0.619048,0.333333,1.000000,checkpoints/llama3.2-1b-full-prism,0.400000,0.000000
50:34,50,7,5,0.695238,0.428571,1.000000,checkpoints/llama3.2-1b-us-rep,0.800000,0.600000
50:35,50,7,5,0.828571,0.619048,1.000000,meta-llama/Llama-3.2-1B,0.800000,0.600000
50:36,50,7,5,0.714286,0.523810,0.904762,checkpoints/llama3.2-1b-soft-panel,0.600000,0.200000
50:37,50,7,5,0.561905,0.142857,0.809524,checkpoints/llama3.2-1b-us-rep,0.800000,0.600000
50:38,50,7,5,0.771429,0.619048,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
50:39,50,7,5,0.942857,0.904762,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
50:4,50,7,5,0.123810,-0.333333,0.619048,meta-llama/Llama-3.2-1B,0.400000,0.000000
50:5,50,7,5,0.447619,0.142857,0.809524,checkpoints/llama3.2-1b-adversary-hard,0.400000,0.000000
50:6,50,7,5,0.828571,0.619048,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
50:7,50,7,5,0.771429,0.523810,0.904762,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
50:8,50,7,5,0.733333,0.428571,0.904762,checkpoints/llama3.2-1b-full-prism,0.800000,0.600000
50:9,50,7,5,0.657143,0.523810,1.000000,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
51:0,51,7,5,0.771429,0.619048,0.904762,checkpoints/llama3.2-1b-adversary-soft,0.600000,0.200000
51:1,51,7,5,0.771429,0.714286,0.904762,meta-llama/Llama-3.2-1B,0.600000,0.200000
51:10,51,7,5,0.523810,0.047619,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
51:11,51,7,5,0.733333,0.428571,0.904762,checkpoints/llama3.2-1b-full-prism,1.000000,1.000000
51:12,51,7,5,0.752381,0.523810,1.000000,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
51:13,51,7,5,0.866667,0.714286,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
51:14,51,7,5,0.790476,0.619048,0.904762,meta-llama/Llama-3.2-1B,1.000000,1.000000
51:15,51,7,5,0.904762,0.809524,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
51:16,51,7,5,0.904762,0.809524,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
51:17,51,7,5,0.219048,-0.333333,0.809524,meta-llama/Llama-3.2-1B,0.400000,0.200000
51:18,51,7,5,0.809524,0.619048,0.904762,meta-llama/Llama-3.2-1B,1.000000,1.000000
51:19,51,7,5,0.695238,0.523810,1.000000,checkpoints/llama3.2-1b-full-prism,0.600000,0.200000
51:2,51,7,5,0.809524,0.619048,1.000000,checkpoints/llama3.2-1b-full-prism,0.400000,0.000000
51:20,51,7,5,0.542857,0.142857,0.904762,checkpoints/llama3.2-1b-adversary-hard,0.800000,0.600000
51:21,51,7,5,0.257143,-0.333333,0.809524,meta-llama/Llama-3.2-1B,1.000000,1.000000
51:22,51,7,5,0.733333,0.428571,1.000000,checkpoints/llama3.2-1b-adversary-hard,0.800000,0.600000
51:23,51,7,5,0.409524,-0.047619,0.619048,meta-llama/Llama-3.2-1B,1.000000,1.000000
51:24,51,7,5,0.504762,0.142857,0.809524,meta-llama/Llama-3.2-1B,0.400000,0.200000
51:25,51,7,5,0.752381,0.523810,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
51:26,51,7,5,0.942857,0.904762,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
51:27,51,7,5,0.733333,0.523810,0.904762,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
51:28,51,7,5,0.561905,0.238095,0.809524,checkpoints/llama3.2-1b-soft-panel,1.000000,1.000000
51:29,51,7,5,0.542857,0.142857,0.809524,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
51:3,51,7,5,0.790476,0.619048,0.904762,checkpoints/llama3.2-1b-adversary-hard,0.400000,0.000000
51:30,51,7,5,0.409524,0.142857,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
51:31,51,7,5,0.885714,0.809524,1.000000,checkpoints/llama3.2-1b-hard-panel,0.800000,0.600000
51:32,51,7,5,0.904762,0.809524,1.000000,meta-llama/Llama-3.2-1B,0.800000,0.600000
51:33,51,7,5,0.123810,-0.523810,1.000000,meta-llama/Llama-3.2-1B,0.600000,0.200000
51:34,51,7,5,0.047619,-1.000000,0.904762,checkpoints/llama3.2-1b-adversary-soft,0.400000,0.200000
51:35,51,7,5,0.580952,0.142857,1.000000,checkpoints/llama3.2-1b-us-rep,0.600000,0.400000
51:36,51,7,5,0.542857,0.333333,0.904762,checkpoints/llama3.2-1b-us-rep,0.600000,0.200000
51:37,51,7,5,0.904762,0.809524,1.000000,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
51:38,51,7,5,0.638095,0.238095,1.000000,checkpoints/llama3.2-1b-us-rep,0.800000,0.600000
51:39,51,7,5,0.771429,0.523810,1.000000,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
51:4,51,7,5,0.885714,0.809524,1.000000,checkpoints/llama3.2-1b-us-rep,0.600000,0.200000
51:5,51,7,5,0.504762,0.333333,0.809524,meta-llama/Llama-3.2-1B,0.600000,0.400000
51:6,51,7,5,0.600000,0.238095,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
51:7,51,7,5,0.676190,0.523810,0.904762,checkpoints/llama3.2-1b-adversary-soft,0.400000,0.000000
51:8,51,7,5,0.600000,0.238095,0.809524,meta-llama/Llama-3.2-1B,0.800000,0.600000
51:9,51,7,5,0.847619,0.714286,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
52:0,52,7,5,0.885714,0.809524,1.000000,checkpoints/llama3.2-1b-adversary-soft,1.000000,1.000000
52:1,52,7,5,0.885714,0.714286,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
